,Unnamed: 0,artist_uri,genres
12425,12425,0un6YenPxWZ2VW4aFGMupM,"['r&b', 'british soul', 'contemporary r&b', 'hip hop', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
12426,12426,7r8RF1tN2A4CiGEplkp1oP,"['r&b', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'urban contemporary']"
12427,12427,3sMYEBy0CZFxedcnm9i9hf,"['r&b', 'contemporary r&b', 'dance pop', 'pop rap', 'urban contemporary']"
12428,12428,4gzpq5DPGxSnKTe4SA8HAU,"['pop', 'permanent wave']"
12429,12429,1L4nOFaQKejFy75REi9BKh,['hollywood']
12430,12430,2ziB7fzrXBoh1HUPS6sVFn,"['post-grunge', 'rock', 'supergroup', 'alternative metal', 'alternative rock', 'nu metal', 'permanent wave']"
12431,12431,2DlGxzQSjYe5N6G9nkYghR,"['pop', 'dance pop', 'pop rap', 'urban contemporary']"
12432,12432,1pTuR132U5b4Rizal2Pr7m,"['country', 'country gospel', 'country road', 'country rock']"
12433,12433,6XyY86QOPPrYVGvF9ch6wz,"['post-grunge', 'alternative metal', 'nu metal', 'rap metal']"
12434,12434,0p4nmQO2msCgU4IF37Wi3j,"['pop', 'canadian pop', 'candy pop', 'dance pop', 'post-teen pop']"
12435,12435,6roFdX1y5BYSbp60OTJWMd,"['country', 'contemporary country', 'country road']"
12436,12436,4zIBkSJcqRp4ADuFI94WvO,"['country', 'contemporary country', 'country road', 'country rock', 'modern country rock']"
12437,12437,0u2FHSq3ln94y5Q57xazwf,"['country', 'australian country', 'australian pop', 'contemporary country', 'country road']"
12438,12438,0svyIX7Xu3DVMkrOtB88i6,"['country', 'contemporary country', 'country road', 'country rock']"
12439,12439,6GI52t8N5F02MxU0g5U69P,"['blues rock', 'classic rock', 'mexican classic rock']"
12440,12440,7K7X556EZcbLJ9h6ExWabC,['karaoke']
12441,12441,74D1UgRzMhTSPz698exXmR,"['bhangra', 'classic bhangra', 'desi pop', 'desi hip hop']"
12442,12442,6cwlhbT6PnscdmUYCLUJsa,"['crunk', 'trap', 'gangster rap', 'pop rap', 'atl hip hop', 'dirty south rap', 'southern hip hop', 'old school atlanta hip hop']"
12443,12443,3qbnxnvUqR14MJ9g8QwZJK,"['country', 'contemporary country', 'country road']"
12444,12444,1zhIzONVRlTfD1VQRauHMl,"['country', 'contemporary country', 'country road', 'modern country rock']"
12445,12445,3BmGtnKgCSGYIUhmivXKWX,"['pop', 'dance pop', 'neo mellow', 'post-teen pop', 'talent show']"
12446,12446,3nFkdlSjzX9mRTtwJOzDYB,"['rap', 'hip hop', 'east coast hip hop']"
12447,12447,5wBDD4FNJvob5fAGkAIQ92,"['r&b', 'contemporary r&b', 'hip pop', 'urban contemporary']"
12448,12448,1l7ZsJRRS8wlW3WfJfPfNS,"['pop', 'dance pop', 'post-teen pop']"
12449,12449,53QzNeFpzAaXYnrDBbDrIp,"['disco', 'funk', 'motown', 'soul', 'classic soul', 'quiet storm']"
12450,12450,0vEsuISMWAKNctLlUAhSZC,"['rock', 'alternative rock', 'neo mellow', 'pop rock']"
12451,12451,1UdQqCUR7RwB9YYJONwbdM,"['post-grunge', 'alternative metal', 'nu metal', 'pop rock', 'rap rock']"
12452,12452,6FbDoZnMBTdhhhLuJBOOqP,"['lilith', 'singer-songwriter', 'alaska indie', 'permanent wave', 'pop rock']"
12453,12453,5tth2a3v0sWwV1C7bApBdX,"['r&b', 'rap', 'dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'trap queen', 'urban contemporary', 'southern hip hop', 'east coast hip hop']"
12454,12454,0a1gHP0HAqALbEyxaD5Ngn,"['country', 'contemporary country', 'country road']"
12455,12455,1SAugjIcuwNPKS4urSB7A6,"['rap', 'trap', 'battle rap', 'hip hop', 'new jersey rap']"
12456,12456,3grHWM9bx2E9vwJCdlRv9O,"['country', 'contemporary country', 'country road']"
12457,12457,6vWDO969PvNqNYHIOW5v0m,"['pop', 'r&b', 'dance pop']"
12458,12458,60h3lZFY2T93K7qxVPrajf,"['country', 'country road']"
12459,12459,2I1bnmb9VQEQGKHxvr0gSf,"['r&b', 'rap', 'chicago rap', 'contemporary r&b', 'gangster rap', 'hip hop', 'hip pop', 'urban contemporary']"
12460,12460,5QjWgYDeKNP2iPHTdTttnG,"['candy pop', 'dance pop', 'post-teen pop']"
12461,12461,5aYyPjAsLj7UzANzdupwnS,"['rock', 'alternative metal', 'pop punk']"
12462,12462,4phGZZrJZRo4ElhRtViYdl,"['pop', 'acoustic pop', 'neo mellow', 'pop rock']"
12463,12463,4aJTB79uwT4sP0Nb8QGWHc,"['country', 'arkansas country', 'contemporary country', 'country road', 'modern country rock']"
12464,12464,4mxWe1mtYIYfP040G38yvS,"['country', 'contemporary country', 'country road']"
12465,12465,5KDIH2gF0VpelTqyQS7udb,"['post-grunge', 'rock', 'alternative metal', 'nu metal', 'pop rock', 'rap rock']"
12466,12466,2xDc4cU0Rj6YG8SrmAHIy0,"['r&b', 'neo soul', 'urban contemporary']"
12467,12467,3bGXaFVQLASmDMdjjeJr8a,"['country', 'redneck', 'contemporary country', 'country road', 'modern country rock']"
12468,12468,7jy3rLJdDQY21OgRLCZ9sD,"['post-grunge', 'rock', 'alternative metal', 'alternative rock', 'modern rock', 'permanent wave']"
12469,12469,0p4nmQO2msCgU4IF37Wi3j,"['pop', 'canadian pop', 'candy pop', 'dance pop', 'post-teen pop']"
12470,12470,6DwFwtsHLMGyXmry54SNPZ,[]
12471,12471,56dO9zeHKuU5Gvfc2kxHNw,"['post-grunge', 'rock', 'alternative metal', 'christian rock', 'nu metal', 'rap rock']"
12472,12472,6MaIFcQgc3Buqm4eCu3yU8,"['country', 'country road', 'modern country rock']"
12473,12473,3FUY2gzHeIiaesXtOAdB7A,"['pop', 'dance pop', 'neo mellow', 'pop rock']"
12474,12474,5e4Dhzv426EvQe3aDb64jL,"['country', 'canadian country', 'canadian pop', 'country dawn', 'dance pop']"
12475,12475,4F84IBURUo98rz4r61KF70,"['rock', 'alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern rock', 'permanent wave', 'punk blues', 'modern blues rock']"
12476,12476,3t83f2J04dRWOpNBe9GTfs,"['r&b', 'contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
12477,12477,1255GTUKNCLCTvH9ctD4cT,"['r&b', 'contemporary r&b', 'hip hop', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary', 'southern hip hop']"
12478,12478,1ZwdS5xdxEREPySFridCfh,"['rap', 'g funk', 'gangster rap', 'hip hop', 'west coast rap']"
12479,12479,51d3rUlLuMh7EW09aMe7yj,"['r&b', 'boy band', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'pop rap', 'urban contemporary']"
12480,12480,3P33qFNGBVXl86yQYWspFj,"['country', 'contemporary country', 'country dawn', 'country road']"
12481,12481,2wIVse2owClT7go1WT98tk,"['pop', 'r&b', 'rap', 'dance pop', 'hip hop', 'hip pop', 'pop rap', 'urban contemporary', 'virginia hip hop']"
12482,12482,08GQAI4eElDnROBrJRGE0X,"['rock', 'album rock', 'classic rock', 'mellow gold', 'soft rock', 'yacht rock']"
12483,12483,6XpaIBNiVzIetEPCWDvAFP,"['pop', 'dance pop', 'urban contemporary']"
12484,12484,3ciRvbBIVz9fBoPbtSYq4x,"['crunk', 'rap', 'trap', 'atlanta bass', 'gangster rap', 'hip hop', 'pop rap', 'atl hip hop', 'dirty south rap', 'southern hip hop', 'old school atlanta hip hop']"
12485,12485,6tbjWDEIzxoDsBA1FuhfPW,"['pop', 'dance pop']"
12486,12486,0lEssBAxQl2In4RpaB1C2Y,"['hip hop', 'alternative hip hop', 'conscious hip hop', 'hardcore hip hop', 'southern hip hop', 'east coast hip hop']"
12487,12487,4lxfqrEsLX6N1N4OCSkILp,"['mellow gold', 'rock drums', 'soft rock']"
12488,12488,6gZq1Q6bdOxsUPUG1TaFbF,"['post-grunge', 'rock', 'alternative metal', 'nu metal', 'rap metal', 'rap rock']"
12489,12489,6RhzdrHfuZEMnZTNRjbTpz,"['atlanta bass', 'old school atlanta hip hop']"
12490,12490,0L8ExT028jH3ddEcZwqJJ5,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
12491,12491,0Gw3a3BkWLwsMLFbOBmo6Q,"['post-grunge', 'alternative metal', 'industrial metal', 'nu metal', 'rap rock']"
12492,12492,3s2wTjWxK8NOX09dmsvVOh,"['crunk', 'rap', 'dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'urban contemporary', 'dirty south rap', 'southern hip hop']"
12493,12493,7jFaoqWPhYLrKzjzlpXmUO,"['crunk', 'rap', 'trap', 'gangster rap', 'hip hop', 'pop rap', 'conscious hip hop', 'dirty south rap', 'mississippi hip hop', 'southern hip hop']"
12494,12494,6vytZ677lz4LzCrUDcDokM,"['r&b', 'hip pop', 'urban contemporary']"
12495,12495,0xL0ZB2mnlEi7gga3EMAbe,['karaoke']
12496,12496,2gie1bU1LwnxdFAJoTLjzT,['hip pop']
12497,12497,2gBjLmx6zQnFGQJCAQpRgw,"['rap', 'dance pop', 'gangster rap', 'hip hop', 'pop rap', 'urban contemporary', 'southern hip hop', 'st louis rap']"
12498,12498,5ND0mGcL9SKSjWIjPd0xIb,"['comic', 'rock', 'pop punk', 'texas pop punk']"
12499,12499,1HwM5zlC5qNWhJtM00yXzG,"['rap', 'gangster rap', 'hip hop', 'pop rap', 'hardcore hip hop', 'southern hip hop', 'east coast hip hop']"
12500,12500,3q7HBObVc0L8jNeTe5Gofh,"['rap', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'east coast hip hop']"
12501,12501,3Isy6kedDrgPYoTS1dazA9,"['dancehall', 'pop', 'dance pop', 'pop rap']"
12502,12502,1YfEcTuGvBQ8xSD1f53UnK,"['rap', 'hip hop', 'hip pop', 'pop rap', 'hardcore hip hop', 'east coast hip hop']"
12503,12503,0YWxKQj2Go9CGHCp77UOyy,"['r&b', 'rap', 'trap', 'dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'urban contemporary', 'hardcore hip hop']"
12504,12504,2mxe0TnaNL039ysAj51xPQ,[]
12505,12505,5nGIFgo0shDenQYSE0Sn7c,['alternative metal']
12506,12506,31TPClRtHm23RisEBtV3X7,"['pop', 'dance pop']"
12507,12507,3q7HBObVc0L8jNeTe5Gofh,"['rap', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'east coast hip hop']"
12508,12508,2RTUTCvo6onsAnheUk3aL9,"['post-grunge', 'alternative metal', 'nu metal', 'pop rock']"
12509,12509,5tth2a3v0sWwV1C7bApBdX,"['r&b', 'rap', 'dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'trap queen', 'urban contemporary', 'southern hip hop', 'east coast hip hop']"
12510,12510,3kc5AFnL1TQQdNaMdSW2UO,"['dancehall', 'soca', 'lovers rock', 'reggae fusion', 'old school dancehall']"
12511,12511,3Ngh2zDBRPEriyxQDAMKd1,"['post-grunge', 'neo mellow', 'pop rock']"
12512,12512,7dOBabd5O4CvKrg4iriHTM,"['alternative metal', 'nu metal']"
12513,12513,7hJcb9fa4alzcOq3EaNPoG,"['rap', 'g funk', 'gangster rap', 'hip hop', 'pop rap', 'west coast rap']"
12514,12514,11hIqBsGRPztdjBHCSLClX,"['europop', 'dance pop']"
12515,12515,6nzxy2wXs6tLgzEtqOkEi2,"['r&b', 'contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'pop r&b', 'urban contemporary']"
12516,12516,08p7B5OtcUuVblvkQIlBhJ,"['r&b', 'contemporary r&b', 'hip hop', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
12517,12517,7dGJo4pcD2V6oG8kP0tJRR,"['rap', 'hip hop', 'detroit hip hop']"
12518,12518,2DnqqkzzDKm3vAoyHtn8So,"['country', 'country road', 'pop rock']"
12519,12519,1l7ZsJRRS8wlW3WfJfPfNS,"['pop', 'dance pop', 'post-teen pop']"
12520,12520,5rkVyNGXEgeUqKkB5ccK83,"['r&b', 'dance pop', 'hip hop', 'hip pop', 'urban contemporary']"
12521,12521,2mxe0TnaNL039ysAj51xPQ,[]
12522,12522,4sbB4Yy6Qig51pKCIKSLw3,"['r&b', 'contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
12523,12523,0urTpYCsixqZwgNTkPJOJ4,"['pop', 'r&b', 'contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'pop rap', 'urban contemporary']"
12524,12524,0nAVvgfE9yI4DwvMiYwk8a,['bubblegum pop']
12525,12525,0un6YenPxWZ2VW4aFGMupM,"['r&b', 'british soul', 'contemporary r&b', 'hip hop', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
12526,12526,6vWDO969PvNqNYHIOW5v0m,"['pop', 'r&b', 'dance pop']"
12527,12527,3sMYEBy0CZFxedcnm9i9hf,"['r&b', 'contemporary r&b', 'dance pop', 'pop rap', 'urban contemporary']"
12528,12528,4gzpq5DPGxSnKTe4SA8HAU,"['pop', 'permanent wave']"
12529,12529,3BmGtnKgCSGYIUhmivXKWX,"['pop', 'dance pop', 'neo mellow', 'post-teen pop', 'talent show']"
12530,12530,0svyIX7Xu3DVMkrOtB88i6,"['country', 'contemporary country', 'country road', 'country rock']"
12531,12531,2DlGxzQSjYe5N6G9nkYghR,"['pop', 'dance pop', 'pop rap', 'urban contemporary']"
12532,12532,1pTuR132U5b4Rizal2Pr7m,"['country', 'country gospel', 'country road', 'country rock']"
12533,12533,7K7X556EZcbLJ9h6ExWabC,['karaoke']
12534,12534,2ziB7fzrXBoh1HUPS6sVFn,"['post-grunge', 'rock', 'supergroup', 'alternative metal', 'alternative rock', 'nu metal', 'permanent wave']"
12535,12535,1L4nOFaQKejFy75REi9BKh,['hollywood']
12536,12536,3qbnxnvUqR14MJ9g8QwZJK,"['country', 'contemporary country', 'country road']"
12537,12537,0u2FHSq3ln94y5Q57xazwf,"['country', 'australian country', 'australian pop', 'contemporary country', 'country road']"
12538,12538,6cwlhbT6PnscdmUYCLUJsa,"['crunk', 'trap', 'gangster rap', 'pop rap', 'atl hip hop', 'dirty south rap', 'southern hip hop', 'old school atlanta hip hop']"
12539,12539,7r8RF1tN2A4CiGEplkp1oP,"['r&b', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'urban contemporary']"
12540,12540,5wBDD4FNJvob5fAGkAIQ92,"['r&b', 'contemporary r&b', 'hip pop', 'urban contemporary']"
12541,12541,0a1gHP0HAqALbEyxaD5Ngn,"['country', 'contemporary country', 'country road']"
12542,12542,6FbDoZnMBTdhhhLuJBOOqP,"['lilith', 'singer-songwriter', 'alaska indie', 'permanent wave', 'pop rock']"
12543,12543,4zIBkSJcqRp4ADuFI94WvO,"['country', 'contemporary country', 'country road', 'country rock', 'modern country rock']"
12544,12544,1zhIzONVRlTfD1VQRauHMl,"['country', 'contemporary country', 'country road', 'modern country rock']"
12545,12545,0p4nmQO2msCgU4IF37Wi3j,"['pop', 'canadian pop', 'candy pop', 'dance pop', 'post-teen pop']"
12546,12546,6XyY86QOPPrYVGvF9ch6wz,"['post-grunge', 'alternative metal', 'nu metal', 'rap metal']"
12547,12547,6GI52t8N5F02MxU0g5U69P,"['blues rock', 'classic rock', 'mexican classic rock']"
12548,12548,53QzNeFpzAaXYnrDBbDrIp,"['disco', 'funk', 'motown', 'soul', 'classic soul', 'quiet storm']"
12549,12549,0vEsuISMWAKNctLlUAhSZC,"['rock', 'alternative rock', 'neo mellow', 'pop rock']"
12550,12550,60h3lZFY2T93K7qxVPrajf,"['country', 'country road']"
12551,12551,1UdQqCUR7RwB9YYJONwbdM,"['post-grunge', 'alternative metal', 'nu metal', 'pop rock', 'rap rock']"
12552,12552,74D1UgRzMhTSPz698exXmR,"['bhangra', 'classic bhangra', 'desi pop', 'desi hip hop']"
12553,12553,2I1bnmb9VQEQGKHxvr0gSf,"['r&b', 'rap', 'chicago rap', 'contemporary r&b', 'gangster rap', 'hip hop', 'hip pop', 'urban contemporary']"
12554,12554,6roFdX1y5BYSbp60OTJWMd,"['country', 'contemporary country', 'country road']"
12555,12555,1SAugjIcuwNPKS4urSB7A6,"['rap', 'trap', 'battle rap', 'hip hop', 'new jersey rap']"
12556,12556,3grHWM9bx2E9vwJCdlRv9O,"['country', 'contemporary country', 'country road']"
12557,12557,5tth2a3v0sWwV1C7bApBdX,"['r&b', 'rap', 'dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'trap queen', 'urban contemporary', 'southern hip hop', 'east coast hip hop']"
12558,12558,3nFkdlSjzX9mRTtwJOzDYB,"['rap', 'hip hop', 'east coast hip hop']"
12559,12559,5QjWgYDeKNP2iPHTdTttnG,"['candy pop', 'dance pop', 'post-teen pop']"
12560,12560,1IO0GVa1xjkFMXsg66FiE9,"['hip pop', 'urban contemporary']"
12561,12561,2xDc4cU0Rj6YG8SrmAHIy0,"['r&b', 'neo soul', 'urban contemporary']"
12562,12562,4phGZZrJZRo4ElhRtViYdl,"['pop', 'acoustic pop', 'neo mellow', 'pop rock']"
12563,12563,3bGXaFVQLASmDMdjjeJr8a,"['country', 'redneck', 'contemporary country', 'country road', 'modern country rock']"
12564,12564,3FUY2gzHeIiaesXtOAdB7A,"['pop', 'dance pop', 'neo mellow', 'pop rock']"
12565,12565,4mxWe1mtYIYfP040G38yvS,"['country', 'contemporary country', 'country road']"
12566,12566,0XKOBt59crntr7HQXXO8Yz,"['country', 'contemporary country', 'country road', 'country rock']"
12567,12567,4aJTB79uwT4sP0Nb8QGWHc,"['country', 'arkansas country', 'contemporary country', 'country road', 'modern country rock']"
12568,12568,6MaIFcQgc3Buqm4eCu3yU8,"['country', 'country road', 'modern country rock']"
12569,12569,3q7HBObVc0L8jNeTe5Gofh,"['rap', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'east coast hip hop']"
12570,12570,6ktyNEnEukKzskQEiXgCFD,"['country', 'redneck', 'contemporary country', 'country road', 'modern country rock']"
12571,12571,56dO9zeHKuU5Gvfc2kxHNw,"['post-grunge', 'rock', 'alternative metal', 'christian rock', 'nu metal', 'rap rock']"
12572,12572,5e4Dhzv426EvQe3aDb64jL,"['country', 'canadian country', 'canadian pop', 'country dawn', 'dance pop']"
12573,12573,7slfeZO9LsJbWgpkIoXBUJ,"['latin', 'dance pop', 'latin pop', 'mexican pop', 'puerto rican pop']"
12574,12574,5KDIH2gF0VpelTqyQS7udb,"['post-grunge', 'rock', 'alternative metal', 'nu metal', 'pop rock', 'rap rock']"
12575,12575,4F84IBURUo98rz4r61KF70,"['rock', 'alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern rock', 'permanent wave', 'punk blues', 'modern blues rock']"
12576,12576,1255GTUKNCLCTvH9ctD4cT,"['r&b', 'contemporary r&b', 'hip hop', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary', 'southern hip hop']"
12577,12577,7jy3rLJdDQY21OgRLCZ9sD,"['post-grunge', 'rock', 'alternative metal', 'alternative rock', 'modern rock', 'permanent wave']"
12578,12578,3s2wTjWxK8NOX09dmsvVOh,"['crunk', 'rap', 'dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'urban contemporary', 'dirty south rap', 'southern hip hop']"
12579,12579,3ciRvbBIVz9fBoPbtSYq4x,"['crunk', 'rap', 'trap', 'atlanta bass', 'gangster rap', 'hip hop', 'pop rap', 'atl hip hop', 'dirty south rap', 'southern hip hop', 'old school atlanta hip hop']"
12580,12580,3t83f2J04dRWOpNBe9GTfs,"['r&b', 'contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
12581,12581,3P33qFNGBVXl86yQYWspFj,"['country', 'contemporary country', 'country dawn', 'country road']"
12582,12582,7jFaoqWPhYLrKzjzlpXmUO,"['crunk', 'rap', 'trap', 'gangster rap', 'hip hop', 'pop rap', 'conscious hip hop', 'dirty south rap', 'mississippi hip hop', 'southern hip hop']"
12583,12583,5aYyPjAsLj7UzANzdupwnS,"['rock', 'alternative metal', 'pop punk']"
12584,12584,2wIVse2owClT7go1WT98tk,"['pop', 'r&b', 'rap', 'dance pop', 'hip hop', 'hip pop', 'pop rap', 'urban contemporary', 'virginia hip hop']"
12585,12585,6vytZ677lz4LzCrUDcDokM,"['r&b', 'hip pop', 'urban contemporary']"
12586,12586,1ZwdS5xdxEREPySFridCfh,"['rap', 'g funk', 'gangster rap', 'hip hop', 'west coast rap']"
12587,12587,4lxfqrEsLX6N1N4OCSkILp,"['mellow gold', 'rock drums', 'soft rock']"
12588,12588,08GQAI4eElDnROBrJRGE0X,"['rock', 'album rock', 'classic rock', 'mellow gold', 'soft rock', 'yacht rock']"
12589,12589,0L8ExT028jH3ddEcZwqJJ5,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
12590,12590,5rScKX1Sh1U67meeUyTGwk,"['lilith', 'candy pop', 'dance pop', 'neo mellow', 'pop rock', 'post-teen pop']"
12591,12591,6DwFwtsHLMGyXmry54SNPZ,[]
12592,12592,0p4nmQO2msCgU4IF37Wi3j,"['pop', 'canadian pop', 'candy pop', 'dance pop', 'post-teen pop']"
12593,12593,6gZq1Q6bdOxsUPUG1TaFbF,"['post-grunge', 'rock', 'alternative metal', 'nu metal', 'rap metal', 'rap rock']"
12594,12594,6XpaIBNiVzIetEPCWDvAFP,"['pop', 'dance pop', 'urban contemporary']"
12595,12595,0Gw3a3BkWLwsMLFbOBmo6Q,"['post-grunge', 'alternative metal', 'industrial metal', 'nu metal', 'rap rock']"
12596,12596,51d3rUlLuMh7EW09aMe7yj,"['r&b', 'boy band', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'pop rap', 'urban contemporary']"
12597,12597,0lEssBAxQl2In4RpaB1C2Y,"['hip hop', 'alternative hip hop', 'conscious hip hop', 'hardcore hip hop', 'southern hip hop', 'east coast hip hop']"
12598,12598,6RhzdrHfuZEMnZTNRjbTpz,"['atlanta bass', 'old school atlanta hip hop']"
12599,12599,2gie1bU1LwnxdFAJoTLjzT,['hip pop']
12600,12600,3q7HBObVc0L8jNeTe5Gofh,"['rap', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'east coast hip hop']"
12601,12601,3Isy6kedDrgPYoTS1dazA9,"['dancehall', 'pop', 'dance pop', 'pop rap']"
12602,12602,1YfEcTuGvBQ8xSD1f53UnK,"['rap', 'hip hop', 'hip pop', 'pop rap', 'hardcore hip hop', 'east coast hip hop']"
12603,12603,0YWxKQj2Go9CGHCp77UOyy,"['r&b', 'rap', 'trap', 'dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'urban contemporary', 'hardcore hip hop']"
12604,12604,5nGIFgo0shDenQYSE0Sn7c,['alternative metal']
12605,12605,2mxe0TnaNL039ysAj51xPQ,[]
12606,12606,31TPClRtHm23RisEBtV3X7,"['pop', 'dance pop']"
12607,12607,5tth2a3v0sWwV1C7bApBdX,"['r&b', 'rap', 'dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'trap queen', 'urban contemporary', 'southern hip hop', 'east coast hip hop']"
12608,12608,3q7HBObVc0L8jNeTe5Gofh,"['rap', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'east coast hip hop']"
12609,12609,2RTUTCvo6onsAnheUk3aL9,"['post-grunge', 'alternative metal', 'nu metal', 'pop rock']"
12610,12610,3kc5AFnL1TQQdNaMdSW2UO,"['dancehall', 'soca', 'lovers rock', 'reggae fusion', 'old school dancehall']"
12611,12611,3Ngh2zDBRPEriyxQDAMKd1,"['post-grunge', 'neo mellow', 'pop rock']"
12612,12612,6vWDO969PvNqNYHIOW5v0m,"['pop', 'r&b', 'dance pop']"
12613,12613,7dOBabd5O4CvKrg4iriHTM,"['alternative metal', 'nu metal']"
12614,12614,6nzxy2wXs6tLgzEtqOkEi2,"['r&b', 'contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'pop r&b', 'urban contemporary']"
12615,12615,2mxe0TnaNL039ysAj51xPQ,[]
12616,12616,5rkVyNGXEgeUqKkB5ccK83,"['r&b', 'dance pop', 'hip hop', 'hip pop', 'urban contemporary']"
12617,12617,2DnqqkzzDKm3vAoyHtn8So,"['country', 'country road', 'pop rock']"
12618,12618,7hJcb9fa4alzcOq3EaNPoG,"['rap', 'g funk', 'gangster rap', 'hip hop', 'pop rap', 'west coast rap']"
12619,12619,1l7ZsJRRS8wlW3WfJfPfNS,"['pop', 'dance pop', 'post-teen pop']"
12620,12620,11hIqBsGRPztdjBHCSLClX,"['europop', 'dance pop']"
12621,12621,3BmGtnKgCSGYIUhmivXKWX,"['pop', 'dance pop', 'neo mellow', 'post-teen pop', 'talent show']"
12622,12622,4sbB4Yy6Qig51pKCIKSLw3,"['r&b', 'contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
12623,12623,3sMYEBy0CZFxedcnm9i9hf,"['r&b', 'contemporary r&b', 'dance pop', 'pop rap', 'urban contemporary']"
12624,12624,0un6YenPxWZ2VW4aFGMupM,"['r&b', 'british soul', 'contemporary r&b', 'hip hop', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
12625,12625,08p7B5OtcUuVblvkQIlBhJ,"['r&b', 'contemporary r&b', 'hip hop', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
12626,12626,7K7X556EZcbLJ9h6ExWabC,['karaoke']
12627,12627,3qbnxnvUqR14MJ9g8QwZJK,"['country', 'contemporary country', 'country road']"
12628,12628,7dGJo4pcD2V6oG8kP0tJRR,"['rap', 'hip hop', 'detroit hip hop']"
12629,12629,6FbDoZnMBTdhhhLuJBOOqP,"['lilith', 'singer-songwriter', 'alaska indie', 'permanent wave', 'pop rock']"
12630,12630,1pTuR132U5b4Rizal2Pr7m,"['country', 'country gospel', 'country road', 'country rock']"
12631,12631,2DlGxzQSjYe5N6G9nkYghR,"['pop', 'dance pop', 'pop rap', 'urban contemporary']"
12632,12632,6cwlhbT6PnscdmUYCLUJsa,"['crunk', 'trap', 'gangster rap', 'pop rap', 'atl hip hop', 'dirty south rap', 'southern hip hop', 'old school atlanta hip hop']"
12633,12633,0svyIX7Xu3DVMkrOtB88i6,"['country', 'contemporary country', 'country road', 'country rock']"
12634,12634,0a1gHP0HAqALbEyxaD5Ngn,"['country', 'contemporary country', 'country road']"
12635,12635,1L4nOFaQKejFy75REi9BKh,['hollywood']
12636,12636,4gzpq5DPGxSnKTe4SA8HAU,"['pop', 'permanent wave']"
12637,12637,2ziB7fzrXBoh1HUPS6sVFn,"['post-grunge', 'rock', 'supergroup', 'alternative metal', 'alternative rock', 'nu metal', 'permanent wave']"
12638,12638,0urTpYCsixqZwgNTkPJOJ4,"['pop', 'r&b', 'contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'pop rap', 'urban contemporary']"
12639,12639,5wBDD4FNJvob5fAGkAIQ92,"['r&b', 'contemporary r&b', 'hip pop', 'urban contemporary']"
12640,12640,1zhIzONVRlTfD1VQRauHMl,"['country', 'contemporary country', 'country road', 'modern country rock']"
12641,12641,0u2FHSq3ln94y5Q57xazwf,"['country', 'australian country', 'australian pop', 'contemporary country', 'country road']"
12642,12642,60h3lZFY2T93K7qxVPrajf,"['country', 'country road']"
12643,12643,2I1bnmb9VQEQGKHxvr0gSf,"['r&b', 'rap', 'chicago rap', 'contemporary r&b', 'gangster rap', 'hip hop', 'hip pop', 'urban contemporary']"
12644,12644,6GI52t8N5F02MxU0g5U69P,"['blues rock', 'classic rock', 'mexican classic rock']"
